	Naive CD4 T	Memory CD4 T	CD14+ Mono	B	CD8 T	FCGR3A+ Mono	NK	DC	Platelet
CLDN5	5.04887309152597e-06	4.41152466704018e-06	2.94421594057395e-06	8.22787934637726e-06	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	0.00238621299160407
FGFBP2	5.04887309152597e-05	7.4995919339683e-05	4.41632391086092e-05	9.87345521565272e-05	0.00176116587511581	3.85413741651663e-05	0.00775611960752868	5.7809037479526e-05	8.83782589482987e-05
MYL9	1.00977461830519e-05	1.76460986681607e-05	1.47210797028697e-05	1.64557586927545e-05	8.34675770197067e-06	1.65177317850713e-05	4.37375165838084e-05	1.9269679159842e-05	0.00256296950950066
IFI27	7.06842232813636e-05	0.000264691480022411	8.83264782172184e-05	2.46836380391318e-05	0.00012520136552956	0.000187200960230808	2.91583443892056e-05	9.63483957992099e-05	8.83782589482987e-05
ODC1	0.000464496324420389	0.000344098924029134	7.06611825737747e-05	0.000534812157514522	0.000100161092423648	0.000104612301305451	0.000145791721946028	0.000173427112438578	0.00353513035793195
SERPINF1	5.04887309152597e-06	4.41152466704018e-06	8.83264782172184e-06	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	0.000597360053955102	8.83782589482987e-05
CORO1B	0.000560424913159383	0.000948477803413638	0.000400413367918057	6.58230347710181e-05	0.000150241638635472	0.000286307350941235	0.000131212549751425	0.000327584545717314	0.000265134776844896
HLA-DQA1	4.03909847322078e-05	7.4995919339683e-05	0.000615341131579955	0.0069854695650743	0.000292136519568973	0.000666215181997875	2.91583443892056e-05	0.0073417477598998	0.000265134776844896
C10orf32	0.000212052669844091	0.000392625695366576	0.000138378149206975	0.000238608501044941	0.000517498977522181	0.000154165496660665	0.000451954338032686	7.70787166393679e-05	8.83782589482987e-05
PTGDS	1.00977461830519e-05	8.82304933408035e-06	8.83264782172184e-06	8.22787934637726e-06	4.17337885098533e-05	1.10118211900475e-05	0.000568587715589509	0.000115618074959052	8.83782589482987e-05
TNFRSF17	1.00977461830519e-05	1.32345740011205e-05	2.94421594057395e-06	0.000287975777123204	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
TREML1	5.04887309152597e-06	8.82304933408035e-06	8.83264782172184e-06	1.64557586927545e-05	8.34675770197067e-06	2.75295529751188e-05	2.91583443892056e-05	1.9269679159842e-05	0.00229783473265577
FCGR3A	0.000126221827288149	8.38189686737633e-05	0.000259091002770507	0.000115190310849282	0.000792941981687214	0.00595739526381571	0.00412590573107259	9.63483957992099e-05	0.00141405214317278
CLEC2B	0.000196906050569513	0.00024704538135425	0.000158987660790993	0.000468989122743504	0.000392297611992621	0.000154165496660665	0.000379058477059673	0.000134887754118894	8.83782589482987e-05
GMPR	2.01954923661039e-05	8.82304933408035e-06	0.000144266581088123	2.46836380391318e-05	8.34675770197067e-06	3.85413741651663e-05	1.45791721946028e-05	9.63483957992099e-05	0.00150243040212108
APOBEC3B	1.00977461830519e-05	1.76460986681607e-05	0.000344473265047152	1.64557586927545e-05	2.5040273105912e-05	0.000368896009866592	1.45791721946028e-05	5.7809037479526e-05	8.83782589482987e-05
NDUFA12	0.000671500121172954	0.00075878224273091	0.000356250128809447	0.000518356398821768	0.000383950854290651	0.000385413741651663	0.000612325232173317	0.000308314866557472	0.000265134776844896
HIST1H2AC	4.03909847322078e-05	3.97037220033616e-05	3.53305912868873e-05	0.0001810133456203	5.0080546211824e-05	9.36004801154039e-05	0.000116633377556822	1.9269679159842e-05	0.0129032258064516
FCER1G	0.000247394781484773	0.000207341659350888	0.00533786350026056	0.0001810133456203	0.000408991127396563	0.0105933719848257	0.00422795993643481	0.00341073321129203	0.00406539991162174
MZB1	2.52443654576299e-05	1.32345740011205e-05	8.83264782172184e-06	0.000551267916207277	4.17337885098533e-05	1.10118211900475e-05	2.91583443892056e-05	0.000231236149918104	0.000618647812638091
SPARC	5.04887309152597e-06	1.76460986681607e-05	2.06095115840176e-05	1.64557586927545e-05	2.5040273105912e-05	3.30354635701426e-05	1.45791721946028e-05	1.9269679159842e-05	0.00326999558108705
ITGA2B	1.00977461830519e-05	4.41152466704018e-06	2.94421594057395e-06	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.00203269995581087
CXCL3	4.03909847322078e-05	4.41152466704018e-06	2.06095115840176e-05	8.22787934637726e-06	8.34675770197067e-06	3.85413741651663e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
FCN1	0.00028778576621698	0.000198518610016808	0.00749008535282012	0.000230380621698563	0.000191975427145325	0.00378256057878132	0.000204108410724439	0.00138741689950862	0.000265134776844896
DNASE1L3	1.00977461830519e-05	4.41152466704018e-06	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	0.000847865883033047	8.83782589482987e-05
FERMT3	0.000348372243315292	0.000569086682048183	0.000315031105641412	0.000263292139084072	0.000851369285601008	0.000324848725106402	0.000714379437535537	0.000327584545717314	0.00335837384003535
CCL3	7.06842232813636e-05	6.61728700056026e-05	0.00183719074691814	7.40509141173954e-05	0.000467418431310357	0.000198212781420855	0.00269714685600152	0.000597360053955102	8.83782589482987e-05
AIF1	0.00119658292269166	0.000397037220033616	0.00673636607203319	0.000205696983659432	0.000233709215655179	0.0114027408422942	0.000204108410724439	0.00329511513633298	0.00167918692001768
CMTM5	1.00977461830519e-05	8.82304933408035e-06	2.94421594057395e-06	8.22787934637726e-06	1.66935154039413e-05	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	0.00185594343791427
NXT2	5.04887309152597e-05	5.73498206715223e-05	1.76652956434437e-05	0.000320887294508713	8.34675770197067e-05	0.00017618913904076	0.000204108410724439	3.8539358319684e-05	8.83782589482987e-05
CIR1	0.000292834639308506	0.00025145690602129	0.000273812082473377	0.000246836380391318	0.000191975427145325	0.000187200960230808	0.000233266755113645	0.000963483957992099	8.83782589482987e-05
CLEC10A	5.04887309152597e-06	1.32345740011205e-05	0.000129545501385254	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	0.00148376529530783	8.83782589482987e-05
KARS	0.000469545197511915	0.000798485964734272	0.000259091002770507	0.000468989122743504	0.000701127646965536	0.000341366456891473	0.000816433642897756	0.000269775508237788	8.83782589482987e-05
TYROBP	0.000328176750949188	0.000286749103357611	0.0136052218613922	0.000263292139084072	0.000567579523734006	0.0109622679946923	0.0057587730168681	0.00606994893535023	0.00238621299160407
BMPR2	2.01954923661039e-05	6.17613453385625e-05	2.35537275245916e-05	4.93672760782636e-05	0.000108507850125619	1.65177317850713e-05	4.37375165838084e-05	7.70787166393679e-05	8.83782589482987e-05
NSA2	0.000762379836820422	0.00103670829675444	0.000259091002770507	0.000567723674900031	0.000392297611992621	0.00017618913904076	0.000393637649254275	0.000269775508237788	0.000176756517896597
IFITM3	0.000141368446562727	0.000114699641343045	0.00235242853651858	8.22787934637726e-05	0.000175281911741384	0.00481216586005076	0.000379058477059673	0.00202331631178341	0.000265134776844896
KLRG1	0.000353421116406818	0.000282337578690571	3.23863753463134e-05	4.93672760782636e-05	0.00169439181350005	2.75295529751188e-05	0.000568587715589509	9.63483957992099e-05	8.83782589482987e-05
STMN1	0.00026254140075935	0.000220576233352009	2.35537275245916e-05	0.000304431535815959	0.00025040273105912	1.65177317850713e-05	0.000903908676065373	0.00019269679159842	0.000176756517896597
CD79A	0.000121172954196623	0.000110288116676004	5.88843188114789e-05	0.00968421399068604	4.17337885098533e-05	3.85413741651663e-05	4.37375165838084e-05	0.000250505829077946	0.000176756517896597
PSMG2	0.000535180547701753	0.00048967923804146	0.000370971208512317	0.000279747897776827	0.000550886008330064	0.000390919652246687	0.000306162616086659	0.000308314866557472	0.000176756517896597
PTCRA	1.51466192745779e-05	4.41152466704018e-06	2.94421594057395e-06	8.22787934637726e-06	8.34675770197067e-06	2.2023642380095e-05	1.45791721946028e-05	9.63483957992099e-05	0.00592134334953601
STUB1	0.000560424913159383	0.000816132063402433	0.000312086889700838	0.000682913985749313	0.000575926281435976	0.000440472847601901	0.000539429371200303	0.000327584545717314	0.000265134776844896
NT5C3A	0.000459447451328863	0.000189695560682728	0.000164876092672141	0.000329115173855091	0.000116854607827589	0.000110118211900475	0.000131212549751425	0.000115618074959052	0.00185594343791427
ABI3	0.000176710558203409	0.000154403363346406	0.000459297686729535	0.000131646069542036	0.000475765189012328	0.00142603084411115	0.0010351212258168	0.000539551016475576	0.000265134776844896
THYN1	0.000499838436061071	0.000374979596698415	0.000147210797028697	0.00045253336405075	0.000200322184847296	0.000341366456891473	0.000218687582919042	0.000134887754118894	0.000353513035793195
CA2	1.00977461830519e-05	1.32345740011205e-05	3.53305912868873e-05	3.29115173855091e-05	5.0080546211824e-05	6.05650165452613e-05	1.45791721946028e-05	9.63483957992099e-05	0.00318161732213875
PSMD14	0.000277688020033928	0.000467621614706259	0.000105991773860662	0.000493672760782636	0.000217015700251237	0.000104612301305451	0.000204108410724439	9.63483957992099e-05	8.83782589482987e-05
MPP1	9.59285887389935e-05	4.41152466704018e-05	0.000188429820196733	2.46836380391318e-05	4.17337885098533e-05	0.000434966937006877	7.2895860973014e-05	0.00019269679159842	0.00415377817057004
HNRNPH3	0.00072703772517974	0.000582321256049303	0.000170764524553289	0.000625318830324672	0.000408991127396563	0.00017618913904076	0.00026242509950285	0.00028904518739763	8.83782589482987e-05
SAT1	0.00125212052669844	0.00194548237816472	0.0078080606744021	0.00215570438875084	0.00160257747877837	0.0108686675145769	0.000903908676065373	0.00373831775700935	0.00866106937693327
WARS	0.000121172954196623	0.000149991838679366	0.000571177892471345	0.000238608501044941	0.00012520136552956	0.00115073531435997	0.000131212549751425	0.000327584545717314	0.000353513035793195
FAM32A	0.000272639146942402	0.000357333498030254	0.000471074550491831	0.000296203656469582	0.000275443004165032	0.000335860546296449	0.000247845927308247	0.000154157433278736	0.000176756517896597
MMD	4.54398578237337e-05	4.41152466704018e-05	1.47210797028697e-05	6.58230347710181e-05	2.5040273105912e-05	1.65177317850713e-05	1.45791721946028e-05	7.70787166393679e-05	0.00450729120636323
TCL1A	6.56353501898376e-05	4.41152466704018e-05	2.06095115840176e-05	0.00484622093501621	2.5040273105912e-05	2.2023642380095e-05	7.2895860973014e-05	0.000173427112438578	8.83782589482987e-05
CISD1	0.000121172954196623	8.82304933408035e-05	5.2995886930331e-05	0.000222152742352186	0.000308830034972915	3.30354635701426e-05	0.000145791721946028	9.63483957992099e-05	8.83782589482987e-05
RXRA	3.53421116406818e-05	4.41152466704018e-05	0.000267923650592229	8.22787934637726e-06	2.5040273105912e-05	0.000468002400577019	1.45791721946028e-05	7.70787166393679e-05	0.000265134776844896
TSC22D1	2.52443654576299e-05	2.64691480022411e-05	2.06095115840176e-05	4.11393967318863e-05	4.17337885098533e-05	3.30354635701426e-05	4.37375165838084e-05	1.9269679159842e-05	0.00901458241272647
STAMBP	9.59285887389935e-05	0.000105876592008964	5.5940102870905e-05	9.05066728101499e-05	0.000267096246463061	4.95531953552138e-05	0.000320741788281261	5.7809037479526e-05	8.83782589482987e-05
CLEC1B	1.00977461830519e-05	4.41152466704018e-06	8.83264782172184e-06	8.22787934637726e-06	1.66935154039413e-05	1.10118211900475e-05	1.45791721946028e-05	3.8539358319684e-05	0.00167918692001768
CCT7	0.000580620405525487	0.000564675157381142	0.000141322365147549	0.000707597623788445	0.000517498977522181	0.000517555595932233	0.000466533510227289	0.000327584545717314	0.000265134776844896
SUMO3	0.000489740689878019	0.000467621614706259	0.000506405141778719	0.000789876417252217	0.000408991127396563	0.000330354635701425	0.000422795993643481	0.000597360053955102	0.000353513035793195
ABT1	0.000282736893125454	0.00026027995535537	0.000138378149206975	0.000189241224966677	0.000600966554541888	0.000352378278081521	0.000393637649254275	0.000211966470758262	8.83782589482987e-05
GGNBP2	0.000737135471362792	0.000436740942036977	0.000264979434651655	0.000460761243397127	0.000425684642800504	0.000181695049635784	0.000408216821448878	0.000269775508237788	8.83782589482987e-05
C17orf62	0.00075228209063737	0.000339687399362094	0.00022376041148362	0.000345570932547845	0.000166935154039413	0.000247765976776069	0.000466533510227289	0.000366123904036998	8.83782589482987e-05
VPS28	0.00123697390742386	0.000974946951415879	0.000662448586629138	0.000682913985749313	0.000684434131561595	0.00064419153961778	0.00167660480237932	0.00129106850370941	0.000883782589482987
TNFSF13B	5.55376040067857e-05	0.000167637937347527	0.00123362647910048	7.40509141173954e-05	7.5120819317736e-05	0.000721274287948112	7.2895860973014e-05	0.000712978128914154	0.000176756517896597
NPC2	0.000641206882623798	0.000652905650721946	0.00372443316482604	0.000913294607447876	0.000383950854290651	0.00354030051260028	0.000379058477059673	0.00227382214086135	0.000972160848431286
RPN2	0.000489740689878019	0.000851424260738754	0.000347417480987726	0.000468989122743504	0.000567579523734006	0.000192706870825832	0.000641483576562523	0.000346854224877156	0.000176756517896597
SH3GLB1	0.000181759431294935	0.000397037220033616	0.000235537275245916	0.000246836380391318	0.00061766006994583	0.000374401920461616	0.000597746059978714	0.000211966470758262	0.000265134776844896
OSCAR	1.00977461830519e-05	2.64691480022411e-05	0.000259091002770507	1.64557586927545e-05	8.34675770197067e-06	0.000545085148907352	1.45791721946028e-05	9.63483957992099e-05	8.83782589482987e-05
UBA5	0.000100977461830519	0.000163226412680487	3.53305912868873e-05	0.000287975777123204	9.18143347216774e-05	2.2023642380095e-05	8.74750331676167e-05	5.7809037479526e-05	8.83782589482987e-05
PACS1	0.000217101542935617	0.000132345740011205	2.64979434651655e-05	0.000148101828234791	0.000267096246463061	6.60709271402851e-05	0.000131212549751425	3.8539358319684e-05	8.83782589482987e-05
IDH2	0.000504887309152597	0.000414683318701777	0.000276756298413951	0.000279747897776827	0.000542539250628094	0.000748803840923231	0.000554008543394906	0.00048174197899605	0.000530269553689792
DCAF5	0.000131270700379675	0.000185284036015687	8.53822622766444e-05	5.75951554246409e-05	0.000183628669443355	4.40472847601901e-05	8.74750331676167e-05	5.7809037479526e-05	8.83782589482987e-05
PHF14	0.000307981258583084	0.000233810807353129	0.000156043444850419	0.000345570932547845	0.000183628669443355	0.000110118211900475	0.001064279570206	0.000115618074959052	8.83782589482987e-05
MESDC2	0.000252443654576299	0.00026027995535537	0.000108935989801236	0.000246836380391318	0.000567579523734006	0.000258777797966117	0.000335320960475864	0.000250505829077946	0.000176756517896597
ACRBP	1.51466192745779e-05	1.32345740011205e-05	2.35537275245916e-05	2.46836380391318e-05	8.34675770197067e-06	4.95531953552138e-05	1.45791721946028e-05	3.8539358319684e-05	0.0068935041979673
PGM1	7.57330963728896e-05	0.00025586843068833	3.53305912868873e-05	4.93672760782636e-05	0.000367257338886709	3.85413741651663e-05	0.000145791721946028	5.7809037479526e-05	8.83782589482987e-05
TMEM205	0.000111075208013571	0.000167637937347527	0.000488739846135275	0.000205696983659432	0.000417337885098533	0.000104612301305451	0.000174950066335233	0.000308314866557472	8.83782589482987e-05
GPR183	0.000403909847322078	0.000569086682048183	6.18285347520529e-05	0.000625318830324672	0.000550886008330064	2.75295529751188e-05	7.2895860973014e-05	0.000366123904036998	8.83782589482987e-05
MTERFD2	0.000318079004766136	0.00026027995535537	6.18285347520529e-05	0.000485444881436259	0.000425684642800504	6.60709271402851e-05	8.74750331676167e-05	7.70787166393679e-05	8.83782589482987e-05
TYMS	5.04887309152597e-06	2.20576233352009e-05	2.94421594057395e-06	1.64557586927545e-05	1.66935154039413e-05	5.50591059502376e-06	0.000145791721946028	3.8539358319684e-05	8.83782589482987e-05
NOP58	0.000454398578237337	0.000326452825360973	7.65496144549226e-05	0.000238608501044941	0.000141894880933501	6.60709271402851e-05	0.000758116954119345	0.000134887754118894	8.83782589482987e-05
THOC7	0.000666451248081428	0.000427917892702897	0.000144266581088123	0.000756964899866708	0.000325523550376856	0.000159671407255689	0.000335320960475864	0.00028904518739763	8.83782589482987e-05
C14orf1	0.000434203085871234	0.000291160628024652	6.47727506926268e-05	0.000131646069542036	0.000191975427145325	3.85413741651663e-05	0.000641483576562523	0.000250505829077946	8.83782589482987e-05
NUP54	0.000151466192745779	0.00024263385668721	2.06095115840176e-05	0.000386710329279731	0.000108507850125619	4.40472847601901e-05	8.74750331676167e-05	9.63483957992099e-05	8.83782589482987e-05
CCT2	0.000474594070603441	0.000727901570061629	0.000123657069504106	0.000378482449933354	0.000275443004165032	0.000143153675470618	0.00026242509950285	0.000211966470758262	8.83782589482987e-05
LGALS2	7.57330963728896e-05	7.94074440067232e-05	0.00491684062075849	7.40509141173954e-05	5.84273039137947e-05	0.000396425562841711	4.37375165838084e-05	0.00350708160709124	8.83782589482987e-05
DERL1	0.000171661685111883	0.000485267713374419	0.000117768637622958	0.000222152742352186	0.000300483277270944	0.000137647764875594	0.000320741788281261	0.000154157433278736	0.000176756517896597
SLA	0.000191857177477987	0.000370568072031375	0.000276756298413951	0.000172785466273923	0.000258749488761091	0.000148659586065641	0.000218687582919042	5.7809037479526e-05	8.83782589482987e-05
FAM107B	0.000631109136440746	0.00049850228737554	0.000153099228909845	0.000427849726011618	0.00037560409658868	4.95531953552138e-05	0.000320741788281261	9.63483957992099e-05	8.83782589482987e-05
CST7	0.000106026334922045	0.000361745022697294	5.00516709897571e-05	6.58230347710181e-05	0.00484111946714299	3.85413741651663e-05	0.0072895860973014	0.000134887754118894	8.83782589482987e-05
TAF12	0.00036351886258987	0.000463210090039218	0.000300310025938542	0.000164557586927545	0.000342217065780797	0.000181695049635784	0.000451954338032686	0.000269775508237788	0.000265134776844896
EMB	0.000464496324420389	0.000322041300693933	8.24380463360705e-05	0.000238608501044941	0.000584273039137947	5.50591059502376e-05	0.000233266755113645	0.000154157433278736	8.83782589482987e-05
HDAC1	0.000666451248081428	0.000635259552053785	0.000108935989801236	0.000312659415162336	0.000475765189012328	0.000121130033090523	0.000408216821448878	0.000211966470758262	8.83782589482987e-05
ZBP1	9.59285887389935e-05	0.000163226412680487	3.53305912868873e-05	0.000164557586927545	0.000191975427145325	0.000170683228445737	0.00088932950387077	0.000154157433278736	0.000176756517896597
SF3B5	0.000898699410291623	0.00134551502344725	0.00114235578494269	0.000880383090062367	0.000984917408832539	0.000633179718427732	0.00141417970287647	0.000732247808073996	0.000441891294741494
FUS	0.00102492123757977	0.00138963027011766	0.000282644730295099	0.000608863071631918	0.000734514677773419	0.00030833099332133	0.000481112682421892	0.00028904518739763	0.000176756517896597
FKBP2	0.00028778576621698	0.000401448744700656	0.000191374036137306	0.000279747897776827	0.000383950854290651	0.000341366456891473	0.000277004271697453	0.000635899412274786	0.000265134776844896
PPP1R14A	1.51466192745779e-05	4.41152466704018e-06	2.94421594057395e-06	0.000534812157514522	1.66935154039413e-05	5.50591059502376e-06	1.45791721946028e-05	0.00028904518739763	0.000265134776844896
TMEM208	0.000237297035301721	0.000198518610016808	0.000497572493956997	0.0001810133456203	0.000225362457953208	0.000209224602610903	0.000335320960475864	0.000250505829077946	0.000176756517896597
MYCBP2	0.000353421116406818	0.000180872511348647	8.53822622766444e-05	0.000748737020520331	0.000133548123231531	9.36004801154039e-05	0.00010205420536222	0.000115618074959052	8.83782589482987e-05
FH	0.000242345908393247	0.000136757264678245	0.000161931876731567	0.000156329707581168	9.18143347216774e-05	9.36004801154039e-05	7.2895860973014e-05	0.000115618074959052	8.83782589482987e-05
ACTB	0.023421722271589	0.0293586966591524	0.0273782640313971	0.0181753854761474	0.0309831645897151	0.0361958562516862	0.0315930661457043	0.037922728586569	0.0374723817940787
ADSL	0.000520033928427175	0.000277926054023531	0.000141322365147549	0.000444305484704372	0.00025040273105912	0.000126635943685546	7.2895860973014e-05	0.000173427112438578	0.000176756517896597
ICAM2	0.00065130462880685	0.000811720538735392	0.0003503616969283	0.000394938208626109	0.000525845735224152	0.000743297930328207	0.000845591987286962	0.000211966470758262	0.00150243040212108
ALKBH7	0.000797721948461104	0.00076319376739795	0.000532903085243884	0.000411393967318863	0.000417337885098533	0.000286307350941235	0.000335320960475864	0.000539551016475576	0.000176756517896597
ELOF1	0.000328176750949188	0.000299983677358732	0.000312086889700838	0.000320887294508713	0.000292136519568973	0.000214730513205927	0.000933067020454579	0.000154157433278736	8.83782589482987e-05
RRAGC	0.000106026334922045	0.000132345740011205	5.00516709897571e-05	0.000106962431502904	0.000634353585349771	9.91063907104276e-05	4.37375165838084e-05	0.000173427112438578	0.000176756517896597
DNAJC2	0.000242345908393247	0.000149991838679366	0.00022376041148362	0.000172785466273923	0.000200322184847296	7.70827483303326e-05	0.0005248501990057	0.000134887754118894	8.83782589482987e-05
SHOC2	9.08797156474675e-05	0.000207341659350888	6.18285347520529e-05	0.000345570932547845	0.000100161092423648	8.25886589253564e-05	8.74750331676167e-05	5.7809037479526e-05	8.83782589482987e-05
MRPS12	0.00031303013167461	0.000524971435377781	0.000273812082473377	0.000263292139084072	0.00025040273105912	0.000159671407255689	0.000349900132670467	0.000250505829077946	0.000176756517896597
HIST1H2BJ	1.00977461830519e-05	2.20576233352009e-05	2.94421594057395e-06	2.46836380391318e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.00212107821475917
NRGN	1.51466192745779e-05	8.82304933408035e-06	0.00012660128544468	3.29115173855091e-05	8.34675770197067e-06	6.05650165452613e-05	1.45791721946028e-05	0.000115618074959052	0.00468404772425983
ZC3H15	0.000479642943694967	0.000472033139373299	0.000259091002770507	0.000822787934637726	0.000434031400502475	0.000434966937006877	0.000349900132670467	0.000327584545717314	8.83782589482987e-05
FKBP5	0.000348372243315292	0.000136757264678245	0.000105991773860662	7.40509141173954e-05	0.000100161092423648	0.000297319172131283	0.000743537781924742	0.000173427112438578	0.000176756517896597
PITPNA-AS1	0.000297883512400032	0.000163226412680487	2.94421594057395e-05	0.000148101828234791	0.000325523550376856	1.10118211900475e-05	8.74750331676167e-05	7.70787166393679e-05	8.83782589482987e-05
C21orf33	0.000671500121172954	0.00024704538135425	0.00012660128544468	0.00027152001843045	0.000191975427145325	0.000115624122495499	0.000131212549751425	7.70787166393679e-05	8.83782589482987e-05
TOMM22	0.000610913644074643	0.000591144305383384	0.000373915424452891	0.000518356398821768	0.00050080546211824	0.00060014425485759	0.00107885874240061	0.000539551016475576	8.83782589482987e-05
ECHDC1	0.000242345908393247	0.000185284036015687	0.000406301799799204	0.000345570932547845	0.00025040273105912	0.000110118211900475	0.000247845927308247	0.00028904518739763	8.83782589482987e-05
PACSIN2	8.58308425559415e-05	7.94074440067232e-05	7.65496144549226e-05	0.000320887294508713	9.18143347216774e-05	0.000198212781420855	5.83166887784112e-05	0.000134887754118894	0.000530269553689792
PHACTR4	8.58308425559415e-05	0.000224987758019049	5.5940102870905e-05	9.05066728101499e-05	0.000517498977522181	4.40472847601901e-05	8.74750331676167e-05	3.8539358319684e-05	0.000176756517896597
TSSC1	0.000126221827288149	0.000149991838679366	0.000156043444850419	0.000287975777123204	0.000158588396337443	2.75295529751188e-05	0.000131212549751425	5.7809037479526e-05	8.83782589482987e-05
RDH14	0.000419056466596656	0.000344098924029134	6.18285347520529e-05	0.000197469104313054	0.000183628669443355	4.40472847601901e-05	0.000189529238529836	9.63483957992099e-05	8.83782589482987e-05
ZNF688	0.000302932385491558	0.000167637937347527	8.53822622766444e-05	0.000172785466273923	0.000175281911741384	0.000357884188676544	0.000233266755113645	3.8539358319684e-05	0.000176756517896597
SIVA1	0.000828015187010259	0.000595555830050424	0.000297365809997969	0.000296203656469582	0.000442378158204445	0.000567108791287447	0.000379058477059673	0.000211966470758262	0.000265134776844896
CCDC115	0.000403909847322078	0.000657317175388986	0.000161931876731567	0.0003620266912406	0.000333870308078827	0.000297319172131283	0.000393637649254275	0.000173427112438578	0.000176756517896597
DNAJC15	0.000297883512400032	0.000560263632714102	0.000376859640393465	0.0003620266912406	0.000283789761867003	0.00022023642380095	0.000145791721946028	0.000346854224877156	0.000353513035793195
C16orf13	0.000494789562969545	0.000454387040705138	0.000397469151977483	0.000287975777123204	0.000283789761867003	0.000203718692015879	0.000962225364843784	0.000501011658155892	0.000530269553689792
ISCA2	0.000297883512400032	0.00024704538135425	0.000264979434651655	0.000567723674900031	0.000133548123231531	7.70827483303326e-05	0.000160370894140631	0.000115618074959052	0.000176756517896597
HBP1	0.000217101542935617	0.000154403363346406	0.000344473265047152	0.000123418190195659	0.000175281911741384	0.000121130033090523	0.000145791721946028	7.70787166393679e-05	0.000353513035793195
RNF113A	0.000333225624040714	0.000458798565372178	0.000273812082473377	0.00027152001843045	0.000358910581184739	7.70827483303326e-05	0.00026242509950285	0.000211966470758262	0.000176756517896597
RIOK2	0.000161563938928831	7.94074440067232e-05	2.35537275245916e-05	0.000370254570586977	0.000258749488761091	2.75295529751188e-05	0.000189529238529836	9.63483957992099e-05	8.83782589482987e-05
WDR55	0.000297883512400032	0.000141168789345286	3.53305912868873e-05	7.40509141173954e-05	7.5120819317736e-05	4.95531953552138e-05	0.000160370894140631	5.7809037479526e-05	0.000176756517896597
PPIL2	0.000232248162210195	7.4995919339683e-05	3.53305912868873e-05	3.29115173855091e-05	5.84273039137947e-05	0.000225742334395974	8.74750331676167e-05	5.7809037479526e-05	8.83782589482987e-05
ACD	0.000151466192745779	0.000189695560682728	2.94421594057395e-05	0.000115190310849282	0.000175281911741384	3.85413741651663e-05	7.2895860973014e-05	9.63483957992099e-05	0.000176756517896597
TALDO1	0.000696744486630584	0.00118670013543381	0.00205211851058004	0.000863927331369613	0.000642700343051742	0.00106814665543461	0.000481112682421892	0.000944214278832257	0.00636323464427751
RBM7	0.000217101542935617	0.000524971435377781	4.71074550491831e-05	0.000156329707581168	0.000100161092423648	9.91063907104276e-05	0.000131212549751425	7.70787166393679e-05	8.83782589482987e-05
UNC45A	8.58308425559415e-05	0.00024263385668721	4.41632391086092e-05	6.58230347710181e-05	0.000333870308078827	3.30354635701426e-05	5.83166887784112e-05	1.9269679159842e-05	0.000176756517896597
GZMH	5.04887309152597e-05	3.97037220033616e-05	2.35537275245916e-05	4.93672760782636e-05	0.00408156451626366	2.75295529751188e-05	0.00301788864428278	1.9269679159842e-05	8.83782589482987e-05
STK38	0.000217101542935617	0.000180872511348647	0.000385692288215187	0.000115190310849282	0.000175281911741384	7.70827483303326e-05	0.000189529238529836	9.63483957992099e-05	8.83782589482987e-05
HLA-DQB1	9.08797156474675e-05	0.000264691480022411	0.000518182005541014	0.00633546709671049	0.000233709215655179	0.000346872367486497	7.2895860973014e-05	0.00610848829366991	0.000176756517896597
LILRA4	1.00977461830519e-05	4.41152466704018e-06	5.88843188114789e-06	1.64557586927545e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	0.000327584545717314	8.83782589482987e-05
ITPA	0.000267590273850876	0.00024704538135425	0.000197262468018454	0.0003620266912406	0.000217015700251237	0.000666215181997875	0.000247845927308247	0.000154157433278736	8.83782589482987e-05
TMEM165	0.000373616608772922	0.000304395202025772	0.000156043444850419	0.000263292139084072	0.000734514677773419	0.000214730513205927	0.000437375165838084	0.000809326524713364	8.83782589482987e-05
SH3KBP1	0.00062606026334922	0.000392625695366576	0.000206095115840176	0.000287975777123204	0.000509152219820211	0.000187200960230808	0.000685221093146331	0.000269775508237788	8.83782589482987e-05
IL1B	7.57330963728896e-05	2.64691480022411e-05	0.000697779177916025	4.93672760782636e-05	5.84273039137947e-05	0.000126635943685546	2.91583443892056e-05	0.000886405241352731	0.000176756517896597
RBM39	0.00110570320704419	0.00099259305008404	0.000362138560690595	0.00154684131711893	0.00086806280100495	0.00073228610913816	0.0010351212258168	0.000712978128914154	0.000353513035793195
